startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-09-04T03:17:00Z","2019-09-04T03:18:00Z",,,,,,,1,,,1
"2019-09-04T03:18:00Z","2019-09-04T03:19:00Z",,,,,,,1,,,1
"2019-09-04T03:19:00Z","2019-09-04T03:20:00Z",,,,,,,1,,,1
"2019-09-04T03:20:00Z","2019-09-04T03:21:00Z",,,,,,,1,,,1
"2019-09-04T03:21:00Z","2019-09-04T03:22:00Z",,,,,,,1,,,1
"2019-09-04T03:22:00Z","2019-09-04T03:23:00Z",,,,,,,1,,,1
"2019-09-04T03:23:00Z","2019-09-04T03:24:00Z",,,,,,,1,,,1
"2019-09-04T03:24:00Z","2019-09-04T03:25:00Z",,,,,,,1,,,1
"2019-09-04T03:25:00Z","2019-09-04T03:26:00Z",,,,,,,1,,,1
"2019-09-04T03:26:00Z","2019-09-04T03:27:00Z",,,,,,,1,,,1
"2019-09-04T03:27:00Z","2019-09-04T03:28:00Z",,,,,,,1,,,1
"2019-09-04T03:28:00Z","2019-09-04T03:29:00Z",,,,,,,1,,,1
"2019-09-04T03:29:00Z","2019-09-04T03:30:00Z",,,,,,,1,,,1
"2019-09-04T03:30:00Z","2019-09-04T03:31:00Z",,,,,,,1,,,1
"2019-09-04T03:31:00Z","2019-09-04T03:32:00Z",,,,,,,1,,,1
"2019-09-04T03:32:00Z","2019-09-04T03:33:00Z",,,,,,,1,,,1
"2019-09-04T03:33:00Z","2019-09-04T03:34:00Z",,,,,,,1,,,1
"2019-09-04T03:34:00Z","2019-09-04T03:35:00Z",,,,,,,1,,,1
"2019-09-04T03:35:00Z","2019-09-04T03:36:00Z",,,,,,,1,,,1
"2019-09-04T03:36:00Z","2019-09-04T03:37:00Z",,,,,,,1,,,1
"2019-09-04T03:37:00Z","2019-09-04T03:38:00Z",,,,,,,1,,,1
"2019-09-04T03:38:00Z","2019-09-04T03:39:00Z",,,,,,,1,,,1
"2019-09-04T03:39:00Z","2019-09-04T03:40:00Z",,,,,,,1,,,1
"2019-09-04T03:40:00Z","2019-09-04T03:41:00Z",,,,,,,1,,,1
"2019-09-04T03:41:00Z","2019-09-04T03:42:00Z",,,,,,,1,,,1
"2019-09-04T03:42:00Z","2019-09-04T03:43:00Z",,,,,,,1,,,1
"2019-09-04T03:43:00Z","2019-09-04T03:44:00Z",,,,,,,1,,,1
"2019-09-04T03:44:00Z","2019-09-04T03:45:00Z",,,,,,,1,,,1
"2019-09-04T03:45:00Z","2019-09-04T03:46:00Z",,,,,,,1,,,1
"2019-09-04T03:46:00Z","2019-09-04T03:47:00Z",,,,,,,1,,,1
"2019-09-04T03:47:00Z","2019-09-04T03:48:00Z",,,,,,,1,,,1
"2019-09-04T03:48:00Z","2019-09-04T03:49:00Z",,,,,,,1,,,1
"2019-09-04T03:49:00Z","2019-09-04T03:50:00Z",,,,,,,1,,,1
"2019-09-04T03:50:00Z","2019-09-04T03:51:00Z",,,,,,,1,,,1
"2019-09-04T03:51:00Z","2019-09-04T03:52:00Z",,,,,,,1,,,1
"2019-09-04T03:52:00Z","2019-09-04T03:53:00Z",,,,,,,1,,,1
"2019-09-04T03:53:00Z","2019-09-04T03:54:00Z",,,,,,,1,,,1
"2019-09-04T03:54:00Z","2019-09-04T03:55:00Z",,,,,,,1,,,1
"2019-09-04T03:55:00Z","2019-09-04T03:56:00Z",,,,,,,1,,,1
"2019-09-04T03:56:00Z","2019-09-04T03:57:00Z",,,,,,,1,,,1
"2019-09-04T03:57:00Z","2019-09-04T03:58:00Z",,,,,,,1,,,1
"2019-09-04T03:58:00Z","2019-09-04T03:59:00Z",,,,,,,1,,,1
"2019-09-04T03:59:00Z","2019-09-04T04:00:00Z",,,,,,,1,,,1
"2019-09-04T04:00:00Z","2019-09-04T04:01:00Z",,,,,,,1,,,1
"2019-09-04T04:01:00Z","2019-09-04T04:02:00Z",,,,,,,1,,,1
"2019-09-04T04:02:00Z","2019-09-04T04:03:00Z",,,,,,,1,,,1
"2019-09-04T04:03:00Z","2019-09-04T04:04:00Z",,,,,,,1,,,1
"2019-09-04T04:04:00Z","2019-09-04T04:05:00Z",,,,,,,1,,,1
"2019-09-04T04:05:00Z","2019-09-04T04:06:00Z",,,,,,,1,,,1
"2019-09-04T04:06:00Z","2019-09-04T04:07:00Z",,,,,,,1,,,1
"2019-09-04T04:07:00Z","2019-09-04T04:08:00Z",,,,,,,1,,,1
"2019-09-04T04:08:00Z","2019-09-04T04:09:00Z",,,,,,,1,,,1
"2019-09-04T04:09:00Z","2019-09-04T04:10:00Z",,,,,,,1,,,1
"2019-09-04T04:10:00Z","2019-09-04T04:11:00Z",,,,,,,1,,,1
"2019-09-04T04:11:00Z","2019-09-04T04:12:00Z",,,,,,,1,,,1
"2019-09-04T04:12:00Z","2019-09-04T04:13:00Z",,,,,,,1,,,1
"2019-09-04T04:13:00Z","2019-09-04T04:14:00Z",,,,,,,1,,,1
"2019-09-04T04:14:00Z","2019-09-04T04:15:00Z",,,,,,,1,,,1
"2019-09-04T04:15:00Z","2019-09-04T04:16:00Z",,,,,,,1,,,1
"2019-09-04T04:16:00Z","2019-09-04T04:17:00Z",,,,,,,1,,,1
"2019-09-04T04:17:00Z","2019-09-04T04:18:00Z",,,,,,,1,,,1
"2019-09-04T04:18:00Z","2019-09-04T04:19:00Z",,,,,,,1,,,1
"2019-09-04T04:19:00Z","2019-09-04T04:20:00Z",,,,,,,1,,,1
"2019-09-04T04:20:00Z","2019-09-04T04:21:00Z",,,,,,,1,,,1
"2019-09-04T04:21:00Z","2019-09-04T04:22:00Z",,,,,,,1,,,1
"2019-09-04T04:22:00Z","2019-09-04T04:23:00Z",,,,,,,1,,,1
"2019-09-04T04:23:00Z","2019-09-04T04:24:00Z",,,,,,,1,,,1
"2019-09-04T04:24:00Z","2019-09-04T04:25:00Z",,,,,,,1,,,1
"2019-09-04T04:25:00Z","2019-09-04T04:26:00Z",,,,,,,1,,,1
"2019-09-04T04:26:00Z","2019-09-04T04:27:00Z",,,,,,,1,,,1
"2019-09-04T04:27:00Z","2019-09-04T04:28:00Z",,,,,,,1,,,1
"2019-09-04T04:28:00Z","2019-09-04T04:29:00Z",,,,,,,1,,,1
"2019-09-04T04:29:00Z","2019-09-04T04:30:00Z",,,,,,,1,,,1
"2019-09-04T04:30:00Z","2019-09-04T04:31:00Z",,,,,,,1,,,1
"2019-09-04T04:31:00Z","2019-09-04T04:32:00Z",,,,,,,1,,,1
"2019-09-04T04:32:00Z","2019-09-04T04:33:00Z",,,,,,,1,,,1
"2019-09-04T04:33:00Z","2019-09-04T04:34:00Z",,,,,,,1,,,1
"2019-09-04T04:34:00Z","2019-09-04T04:35:00Z",,,,,,,1,,,1
"2019-09-04T04:35:00Z","2019-09-04T04:36:00Z",,,,,,,1,,,1
"2019-09-04T04:36:00Z","2019-09-04T04:37:00Z",,,,,,,1,,,1
"2019-09-04T04:37:00Z","2019-09-04T04:38:00Z",,,,,,,1,,,1
"2019-09-04T04:38:00Z","2019-09-04T04:39:00Z",,,,,,,1,,,1
"2019-09-04T04:39:00Z","2019-09-04T04:40:00Z",,,,,,,1,,,1
"2019-09-04T04:40:00Z","2019-09-04T04:41:00Z",,,,,,,1,,,1
"2019-09-04T04:41:00Z","2019-09-04T04:42:00Z",,,,,,,1,,,1
"2019-09-04T04:42:00Z","2019-09-04T04:43:00Z",,,,,,,1,,,1
"2019-09-04T04:43:00Z","2019-09-04T04:44:00Z",,,,,,,1,,,1
"2019-09-04T04:44:00Z","2019-09-04T04:45:00Z",,,,,,,1,,,1
"2019-09-04T04:45:00Z","2019-09-04T04:46:00Z",,,,,,,1,,,1
"2019-09-04T04:46:00Z","2019-09-04T04:47:00Z",,,,,,,1,,,1
"2019-09-04T04:47:00Z","2019-09-04T04:48:00Z",,,,,,,1,,,1
"2019-09-04T04:48:00Z","2019-09-04T04:49:00Z",,,,,,,1,,,1
"2019-09-04T04:49:00Z","2019-09-04T04:50:00Z",,,,,,,1,,,1
"2019-09-04T04:50:00Z","2019-09-04T04:51:00Z",,,,,,,1,,,1
"2019-09-04T04:51:00Z","2019-09-04T04:52:00Z",,,,,,,1,,,1
"2019-09-04T04:52:00Z","2019-09-04T04:53:00Z",,,,,,,1,,,1
"2019-09-04T04:53:00Z","2019-09-04T04:54:00Z",,,,,,,1,,,1
"2019-09-04T04:54:00Z","2019-09-04T04:55:00Z",,,,,,,1,,,1
"2019-09-04T04:55:00Z","2019-09-04T04:56:00Z",,,,,,,1,,,1
"2019-09-04T04:56:00Z","2019-09-04T04:57:00Z",,,,,,,1,,,1
"2019-09-04T04:57:00Z","2019-09-04T04:58:00Z",,,,,,,1,,,1
"2019-09-04T04:58:00Z","2019-09-04T04:59:00Z",,,,,,,1,,,1
"2019-09-04T04:59:00Z","2019-09-04T05:00:00Z",,,,,,,1,,,1
"2019-09-04T05:00:00Z","2019-09-04T05:01:00Z",,,,,,,1,,,1
"2019-09-04T05:01:00Z","2019-09-04T05:02:00Z",,,,,,,1,,,1
"2019-09-04T05:02:00Z","2019-09-04T05:03:00Z",,,,,,,1,,,1
"2019-09-04T05:03:00Z","2019-09-04T05:04:00Z",,,,,,,1,,,1
"2019-09-04T05:04:00Z","2019-09-04T05:05:00Z",,,,,,,1,,,1
"2019-09-04T05:05:00Z","2019-09-04T05:06:00Z",,,,,,,1,,,1
"2019-09-04T05:06:00Z","2019-09-04T05:07:00Z",,,,,,,1,,,1
"2019-09-04T05:07:00Z","2019-09-04T05:08:00Z",,,,,,,1,,,1
"2019-09-04T05:08:00Z","2019-09-04T05:09:00Z",,,,,,,1,,,1
"2019-09-04T05:09:00Z","2019-09-04T05:10:00Z",,,,,,,1,,,1
"2019-09-04T05:10:00Z","2019-09-04T05:11:00Z",,,,,,,1,,,1
"2019-09-04T05:11:00Z","2019-09-04T05:12:00Z",,,,,,,1,,,1
"2019-09-04T05:12:00Z","2019-09-04T05:13:00Z",,,,,,,1,,,1
"2019-09-04T05:13:00Z","2019-09-04T05:14:00Z",,,,,,,1,,,1
"2019-09-04T05:14:00Z","2019-09-04T05:15:00Z",,,,,,,1,,,1
"2019-09-04T05:15:00Z","2019-09-04T05:16:00Z",,,,,,,1,,,1
"2019-09-04T05:16:00Z","2019-09-04T05:17:00Z",,,,,,,1,,,1
"2019-09-04T05:17:00Z","2019-09-04T05:18:00Z",,,,,,,1,,,1
"2019-09-04T05:18:00Z","2019-09-04T05:19:00Z",,,,,,,1,,,1
"2019-09-04T05:19:00Z","2019-09-04T05:20:00Z",,,,,,,1,,,1
"2019-09-04T05:20:00Z","2019-09-04T05:21:00Z",,,,,,,1,,,1
"2019-09-04T05:21:00Z","2019-09-04T05:22:00Z",,,,,,,1,,,1
"2019-09-04T05:22:00Z","2019-09-04T05:23:00Z",,,,,,,1,,,1
"2019-09-04T05:23:00Z","2019-09-04T05:24:00Z",,,,,,,1,,,1
"2019-09-04T05:24:00Z","2019-09-04T05:25:00Z",,,,,,,1,,,1
"2019-09-04T05:25:00Z","2019-09-04T05:26:00Z",,,,,,,1,,,1
"2019-09-04T05:26:00Z","2019-09-04T05:27:00Z",,,,,,,1,,,1
"2019-09-04T05:27:00Z","2019-09-04T05:28:00Z",,,,,,,1,,,1
"2019-09-04T05:28:00Z","2019-09-04T05:29:00Z",,,,,,,1,,,1
"2019-09-04T05:29:00Z","2019-09-04T05:30:00Z",,,,,,,1,,,1
"2019-09-04T05:30:00Z","2019-09-04T05:31:00Z",,,,,,,1,,,1
"2019-09-04T05:31:00Z","2019-09-04T05:32:00Z",,,,,,,1,,,1
"2019-09-04T05:32:00Z","2019-09-04T05:33:00Z",,,,,,,1,,,1
"2019-09-04T05:33:00Z","2019-09-04T05:34:00Z",,,,,,,1,,,1
"2019-09-04T05:34:00Z","2019-09-04T05:35:00Z",,,,,,,1,,,1
"2019-09-04T05:35:00Z","2019-09-04T05:36:00Z",,,,,,,1,,,1
"2019-09-04T05:36:00Z","2019-09-04T05:37:00Z",,,,,,,1,,,1
"2019-09-04T05:37:00Z","2019-09-04T05:38:00Z",,,,,,,1,,,1
"2019-09-04T05:38:00Z","2019-09-04T05:39:00Z",,,,,,,1,,,1
"2019-09-04T05:39:00Z","2019-09-04T05:40:00Z",,,,,,,1,,,1
"2019-09-04T05:40:00Z","2019-09-04T05:41:00Z",,,,,,,1,,,1
"2019-09-04T05:41:00Z","2019-09-04T05:42:00Z",,,,,,,1,,,1
"2019-09-04T05:42:00Z","2019-09-04T05:43:00Z",,,,,,,1,,,1
"2019-09-04T05:43:00Z","2019-09-04T05:44:00Z",,,,,,,1,,,1
"2019-09-04T05:44:00Z","2019-09-04T05:45:00Z",,,,,,,1,,,1
"2019-09-04T05:45:00Z","2019-09-04T05:46:00Z",,,,,,,1,,,1
"2019-09-04T05:46:00Z","2019-09-04T05:47:00Z",,,,,,,1,,,1
"2019-09-04T05:47:00Z","2019-09-04T05:48:00Z",,,,,,,1,,,1
"2019-09-04T05:48:00Z","2019-09-04T05:49:00Z",,,,,,,1,,,1
"2019-09-04T05:49:00Z","2019-09-04T05:50:00Z",,,,,,,1,,,1
"2019-09-04T05:50:00Z","2019-09-04T05:51:00Z",,,,,,,1,,,1
"2019-09-04T05:51:00Z","2019-09-04T05:52:00Z",,,,,,,1,,,1
"2019-09-04T05:52:00Z","2019-09-04T05:53:00Z",,,,,,,1,,,1
"2019-09-04T05:53:00Z","2019-09-04T05:54:00Z",,,,,,,1,,,1
"2019-09-04T05:54:00Z","2019-09-04T05:55:00Z",,,,,,,1,,,1
"2019-09-04T05:55:00Z","2019-09-04T05:56:00Z",,,,,,,1,,,1
"2019-09-04T05:56:00Z","2019-09-04T05:57:00Z",,,,,,,1,,,1
"2019-09-04T05:57:00Z","2019-09-04T05:58:00Z",,,,,,,1,,,1
"2019-09-04T05:58:00Z","2019-09-04T05:59:00Z",,,,,,,1,,,1
"2019-09-04T05:59:00Z","2019-09-04T06:00:00Z",,,,,,,1,,,1
"2019-09-04T06:00:00Z","2019-09-04T06:01:00Z",,,,,,,1,,,1
"2019-09-04T06:01:00Z","2019-09-04T06:02:00Z",,,,,,,1,,,1
"2019-09-04T06:02:00Z","2019-09-04T06:03:00Z",,,,,,,1,,,1
"2019-09-04T06:03:00Z","2019-09-04T06:04:00Z",,,,,,,1,,,1
"2019-09-04T06:04:00Z","2019-09-04T06:05:00Z",,,,,,,1,,,1
"2019-09-04T06:05:00Z","2019-09-04T06:06:00Z",,,,,,,1,,,1
"2019-09-04T06:06:00Z","2019-09-04T06:07:00Z",,,,,,,1,,,1
"2019-09-04T06:07:00Z","2019-09-04T06:08:00Z",,,,,,,1,,,1
"2019-09-04T06:08:00Z","2019-09-04T06:09:00Z",,,,,,,1,,,1
"2019-09-04T06:09:00Z","2019-09-04T06:10:00Z",,,,,,,1,,,1
"2019-09-04T06:10:00Z","2019-09-04T06:11:00Z",,,,,,,1,,,1
"2019-09-04T06:11:00Z","2019-09-04T06:12:00Z",,,,,,,1,,,1
"2019-09-04T06:12:00Z","2019-09-04T06:13:00Z",,,,,,,1,,,1
"2019-09-04T06:13:00Z","2019-09-04T06:14:00Z",,,,,,,1,,,1
"2019-09-04T06:14:00Z","2019-09-04T06:15:00Z",,,,,,,1,,,1
"2019-09-04T06:15:00Z","2019-09-04T06:16:00Z",,,,,,,1,,,1
"2019-09-04T06:16:00Z","2019-09-04T06:17:00Z",,,,,,,1,,,1
"2019-09-04T06:17:00Z","2019-09-04T06:18:00Z",,,,,,,1,,,1
"2019-09-04T06:18:00Z","2019-09-04T06:19:00Z",,,,,,,1,,,1
"2019-09-04T06:19:00Z","2019-09-04T06:20:00Z",,,,,,,1,,,1
"2019-09-04T06:20:00Z","2019-09-04T06:21:00Z",,,,,,,1,,,1
"2019-09-04T06:21:00Z","2019-09-04T06:22:00Z",,,,,,,1,,,1
"2019-09-04T06:22:00Z","2019-09-04T06:23:00Z",,,,,,,1,,,1
"2019-09-04T06:23:00Z","2019-09-04T06:24:00Z",,,,,,,1,,,1
"2019-09-04T06:24:00Z","2019-09-04T06:25:00Z",,,,,,,1,,,1
"2019-09-04T06:25:00Z","2019-09-04T06:26:00Z",,,,,,,1,,,1
"2019-09-04T06:26:00Z","2019-09-04T06:27:00Z",,,,,,,1,,,1
"2019-09-04T06:27:00Z","2019-09-04T06:28:00Z",,,,,,,1,,,1
"2019-09-04T06:28:00Z","2019-09-04T06:29:00Z",,,,,,,1,,,1
"2019-09-04T06:29:00Z","2019-09-04T06:30:00Z",,,,,,,1,,,1
"2019-09-04T06:30:00Z","2019-09-04T06:31:00Z",,,,,,,1,,,1
"2019-09-04T06:31:00Z","2019-09-04T06:32:00Z",,,,,,,1,,,1
"2019-09-04T06:32:00Z","2019-09-04T06:33:00Z",,,,,,,1,,,1
"2019-09-04T06:33:00Z","2019-09-04T06:34:00Z",,,,,,,1,,,1
"2019-09-04T06:34:00Z","2019-09-04T06:35:00Z",,,,,,,1,,,1
"2019-09-04T06:35:00Z","2019-09-04T06:36:00Z",,,,,,,1,,,1
"2019-09-04T06:36:00Z","2019-09-04T06:37:00Z",,,,,,,1,,,1
"2019-09-04T06:37:00Z","2019-09-04T06:38:00Z",,,,,,,1,,,1
"2019-09-04T06:38:00Z","2019-09-04T06:39:00Z",,,,,,,1,,,1
"2019-09-04T06:39:00Z","2019-09-04T06:40:00Z",,,,,,,1,,,1
"2019-09-04T06:40:00Z","2019-09-04T06:41:00Z",,,,,,,1,,,1
"2019-09-04T06:41:00Z","2019-09-04T06:42:00Z",,,,,,,1,,,1
"2019-09-04T06:42:00Z","2019-09-04T06:43:00Z",,,,,,,1,,,1
"2019-09-04T06:43:00Z","2019-09-04T06:44:00Z",,,,,,,1,,,1
"2019-09-04T06:44:00Z","2019-09-04T06:45:00Z",,,,,,,1,,,1
"2019-09-04T06:45:00Z","2019-09-04T06:46:00Z",,,,,,,1,,,1
"2019-09-04T06:46:00Z","2019-09-04T06:47:00Z",,,,,,,1,,,1
"2019-09-04T06:47:00Z","2019-09-04T06:48:00Z",,,,,,,1,,,1
"2019-09-04T06:48:00Z","2019-09-04T06:49:00Z",,,,,,,1,,,1
"2019-09-04T06:49:00Z","2019-09-04T06:50:00Z",,,,,,,1,,,1
"2019-09-04T06:50:00Z","2019-09-04T06:51:00Z",,,,,,,1,,,1
"2019-09-04T06:51:00Z","2019-09-04T06:52:00Z",,,,,,,1,,,1
"2019-09-04T06:52:00Z","2019-09-04T06:53:00Z",,,,,,,1,,,1
"2019-09-04T06:53:00Z","2019-09-04T06:54:00Z",,,,,,,1,,,1
"2019-09-04T06:54:00Z","2019-09-04T06:55:00Z",,,,,,,1,,,1
"2019-09-04T06:55:00Z","2019-09-04T06:56:00Z",,,,,,,1,,,1
"2019-09-04T06:56:00Z","2019-09-04T06:57:00Z",,,,,,,1,,,1
"2019-09-04T06:57:00Z","2019-09-04T06:58:00Z",,,,,,,1,,,1
"2019-09-04T06:58:00Z","2019-09-04T06:59:00Z",,,,,,,1,,,1
"2019-09-04T06:59:00Z","2019-09-04T07:00:00Z",,,,,,,1,,,1
"2019-09-04T07:00:00Z","2019-09-04T07:01:00Z",,,,,,,1,,,1
"2019-09-04T07:01:00Z","2019-09-04T07:02:00Z",,,,,,,1,,,1
"2019-09-04T07:02:00Z","2019-09-04T07:03:00Z",,,,,,,1,,,1
"2019-09-04T07:03:00Z","2019-09-04T07:04:00Z",,,,,,,1,,,1
"2019-09-04T07:04:00Z","2019-09-04T07:05:00Z",,,,,,,1,,,1
"2019-09-04T07:05:00Z","2019-09-04T07:06:00Z",,,,,,,1,,,1
"2019-09-04T07:06:00Z","2019-09-04T07:07:00Z",,,,,,,1,,,1
"2019-09-04T07:07:00Z","2019-09-04T07:08:00Z",,,,,,,1,,,1
"2019-09-04T07:08:00Z","2019-09-04T07:09:00Z",,,,,,,1,,,1
"2019-09-04T07:09:00Z","2019-09-04T07:10:00Z",,,,,,,1,,,1
"2019-09-04T07:10:00Z","2019-09-04T07:11:00Z",,,,,,,1,,,1
"2019-09-04T07:11:00Z","2019-09-04T07:12:00Z",,,,,,,1,,,1
"2019-09-04T07:12:00Z","2019-09-04T07:13:00Z",,,,,,,1,,,1
"2019-09-04T07:13:00Z","2019-09-04T07:14:00Z",,,,,,,1,,,1
"2019-09-04T07:14:00Z","2019-09-04T07:15:00Z",,,,,,,1,,,1
"2019-09-04T07:15:00Z","2019-09-04T07:16:00Z",,,,,,,1,,,1
"2019-09-04T07:16:00Z","2019-09-04T07:17:00Z",,,,,,,1,,,1
"2019-09-04T07:17:00Z","2019-09-04T07:18:00Z",,,,,,,1,,,1
"2019-09-04T07:18:00Z","2019-09-04T07:19:00Z",,,,,,,1,,,1
"2019-09-04T07:19:00Z","2019-09-04T07:20:00Z",,,,,,,1,,,1
"2019-09-04T07:20:00Z","2019-09-04T07:21:00Z",,,,,,,1,,,1
"2019-09-04T07:21:00Z","2019-09-04T07:22:00Z",,,,,,,1,,,1
"2019-09-04T07:22:00Z","2019-09-04T07:23:00Z",,,,,,,1,,,1
"2019-09-04T07:23:00Z","2019-09-04T07:24:00Z",,,,,,,1,,,1
"2019-09-04T07:24:00Z","2019-09-04T07:25:00Z",,,,,,,1,,,1
"2019-09-04T07:25:00Z","2019-09-04T07:26:00Z",,,,,,,1,,,1
"2019-09-04T07:26:00Z","2019-09-04T07:27:00Z",,,,,,,1,,,1
"2019-09-04T07:27:00Z","2019-09-04T07:28:00Z",,,,,,,1,,,1
"2019-09-04T07:28:00Z","2019-09-04T07:29:00Z",,,,,,,1,,,1
"2019-09-04T07:29:00Z","2019-09-04T07:30:00Z",,,,,,,1,,,1
"2019-09-04T07:30:00Z","2019-09-04T07:31:00Z",,,,,,,1,,,1
"2019-09-04T07:31:00Z","2019-09-04T07:32:00Z",,,,,,,1,,,1
"2019-09-04T07:32:00Z","2019-09-04T07:33:00Z",,,,,,,1,,,1
"2019-09-04T07:33:00Z","2019-09-04T07:34:00Z",,,,,,,1,,,1
"2019-09-04T07:34:00Z","2019-09-04T07:35:00Z",,,,,,,1,,,1
"2019-09-04T07:35:00Z","2019-09-04T07:36:00Z",,,,,,,1,,,1
"2019-09-04T07:36:00Z","2019-09-04T07:37:00Z",,,,,,,1,,,1
"2019-09-04T07:37:00Z","2019-09-04T07:38:00Z",,,,,,,1,,,1
"2019-09-04T07:38:00Z","2019-09-04T07:39:00Z",,,,,,,1,,,1
"2019-09-04T07:39:00Z","2019-09-04T07:40:00Z",,,,,,,1,,,1
"2019-09-04T07:40:00Z","2019-09-04T07:41:00Z",,,,,,,1,,,1
"2019-09-04T07:41:00Z","2019-09-04T07:42:00Z",,,,,,,1,,,1
"2019-09-04T07:42:00Z","2019-09-04T07:43:00Z",,,,,,,1,,,1
"2019-09-04T07:43:00Z","2019-09-04T07:44:00Z",,,,,,,1,,,1
"2019-09-04T07:44:00Z","2019-09-04T07:45:00Z",,,,,,,1,,,1
"2019-09-04T07:45:00Z","2019-09-04T07:46:00Z",,,,,,,1,,,1
"2019-09-04T07:46:00Z","2019-09-04T07:47:00Z",,,,,,,1,,,1
"2019-09-04T07:47:00Z","2019-09-04T07:48:00Z",,,,,,,1,,,1
"2019-09-04T07:48:00Z","2019-09-04T07:49:00Z",,,,,,,1,,,1
"2019-09-04T07:49:00Z","2019-09-04T07:50:00Z",,,,,,,1,,,1
"2019-09-04T07:50:00Z","2019-09-04T07:51:00Z",,,,,,,1,,,1
"2019-09-04T07:51:00Z","2019-09-04T07:52:00Z",,,,,,,1,,,1
"2019-09-04T07:52:00Z","2019-09-04T07:53:00Z",,,,,,,1,,,1
"2019-09-04T07:53:00Z","2019-09-04T07:54:00Z",,,,,,,1,,,1
"2019-09-04T07:54:00Z","2019-09-04T07:55:00Z",,,,,,,1,,,1
"2019-09-04T07:55:00Z","2019-09-04T07:56:00Z",,,,,,,1,,,1
"2019-09-04T07:56:00Z","2019-09-04T07:57:00Z",,,,,,,1,,,1
"2019-09-04T07:57:00Z","2019-09-04T07:58:00Z",,,,,,,1,,,1
"2019-09-04T07:58:00Z","2019-09-04T07:59:00Z",,,,,,,1,,,1
"2019-09-04T07:59:00Z","2019-09-04T08:00:00Z",,,,,,,1,,,1
"2019-09-04T08:00:00Z","2019-09-04T08:01:00Z",,,,,,,1,,,1
"2019-09-04T08:01:00Z","2019-09-04T08:02:00Z",,,,,,,1,,,1
"2019-09-04T08:02:00Z","2019-09-04T08:03:00Z",,,,,,,1,,,1
"2019-09-04T08:03:00Z","2019-09-04T08:04:00Z",,,,,,,1,,,1
"2019-09-04T08:04:00Z","2019-09-04T08:05:00Z",,,,,,,1,,,1
"2019-09-04T08:05:00Z","2019-09-04T08:06:00Z",,,,,,,1,,,1
"2019-09-04T08:06:00Z","2019-09-04T08:07:00Z",,,,,,,1,,,1
"2019-09-04T08:07:00Z","2019-09-04T08:08:00Z",,,,,,,1,,,1
"2019-09-04T08:08:00Z","2019-09-04T08:09:00Z",,,,,,,1,,,1
"2019-09-04T08:09:00Z","2019-09-04T08:10:00Z",,,,,,,1,,,1
"2019-09-04T08:10:00Z","2019-09-04T08:11:00Z",,,,,,,1,,,1
"2019-09-04T08:11:00Z","2019-09-04T08:12:00Z",,,,,,,1,,,1
"2019-09-04T08:12:00Z","2019-09-04T08:13:00Z",,,,,,,1,,,1
"2019-09-04T08:13:00Z","2019-09-04T08:14:00Z",,,,,,,1,,,1
"2019-09-04T08:14:00Z","2019-09-04T08:15:00Z",,,,,,,1,,,1
"2019-09-04T08:15:00Z","2019-09-04T08:16:00Z",,,,,,,1,,,1
"2019-09-04T08:16:00Z","2019-09-04T08:17:00Z",,,,,,,1,,,1
"2019-09-04T08:17:00Z","2019-09-04T08:18:00Z",,,,,,,1,,,1
"2019-09-04T08:18:00Z","2019-09-04T08:19:00Z",,,,,,,1,,,1
"2019-09-04T08:19:00Z","2019-09-04T08:20:00Z",,,,,,,1,,,1
"2019-09-04T08:20:00Z","2019-09-04T08:21:00Z",,,,,,,1,,,1
"2019-09-04T08:21:00Z","2019-09-04T08:22:00Z",,,,,,,1,,,1
"2019-09-04T08:22:00Z","2019-09-04T08:23:00Z",,,,,,,1,,,1
"2019-09-04T08:23:00Z","2019-09-04T08:24:00Z",,,,,,,1,,,1
"2019-09-04T08:24:00Z","2019-09-04T08:25:00Z",,,,,,,1,,,1
"2019-09-04T08:25:00Z","2019-09-04T08:26:00Z",,,,,,,1,,,1
"2019-09-04T08:26:00Z","2019-09-04T08:27:00Z",,,,,,,1,,,1
"2019-09-04T08:27:00Z","2019-09-04T08:28:00Z",,,,,,,1,,,1
"2019-09-04T08:28:00Z","2019-09-04T08:29:00Z",,,,,,,1,,,1
"2019-09-04T08:29:00Z","2019-09-04T08:30:00Z",,,,,,,1,,,1
"2019-09-04T08:30:00Z","2019-09-04T08:31:00Z",,,,,,,1,,,1
"2019-09-04T08:31:00Z","2019-09-04T08:32:00Z",,,,,,,1,,,1
"2019-09-04T08:32:00Z","2019-09-04T08:33:00Z",,,,,,,1,,,1
"2019-09-04T08:33:00Z","2019-09-04T08:34:00Z",,,,,,,1,,,1
"2019-09-04T08:34:00Z","2019-09-04T08:35:00Z",,,,,,,1,,,1
"2019-09-04T08:35:00Z","2019-09-04T08:36:00Z",,,,,,,1,,,1
"2019-09-04T08:36:00Z","2019-09-04T08:37:00Z",,,,,,,1,,,1
"2019-09-04T08:37:00Z","2019-09-04T08:38:00Z",,,,,,,1,,,1
"2019-09-04T08:38:00Z","2019-09-04T08:39:00Z",,,,,,,1,,,1
"2019-09-04T08:39:00Z","2019-09-04T08:40:00Z",,,,,,,1,,,1
