startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2020-11-01T00:00:00Z","2020-11-01T00:30:00Z",101.75121,101.73888,101.75888,0.00006,30.00000,0.04739,0.00141,0,102.06050,0.04820,0
"2020-11-01T00:30:00Z","2020-11-01T01:00:00Z",101.78088,101.75888,101.78888,0.00007,30.00000,0.04741,0.00155,0,102.09078,0.04822,0
"2020-11-01T01:00:00Z","2020-11-01T01:30:00Z",101.79755,101.78888,101.80888,0.00006,30.00000,0.04739,0.00142,0,102.10829,0.04821,0
"2020-11-01T01:30:00Z","2020-11-01T02:00:00Z",101.81655,101.80888,101.82888,0.00004,30.00000,0.04736,0.00114,0,102.12799,0.04818,0
"2020-11-01T02:00:00Z","2020-11-01T02:30:00Z",101.82355,101.80888,101.82888,0.00005,30.00000,0.04738,0.00133,0,102.13502,0.04820,0
"2020-11-01T02:30:00Z","2020-11-01T03:00:00Z",101.81555,101.80888,101.81888,0.00002,30.00000,0.04734,0.00087,1,102.12753,0.04816,1
"2020-11-01T03:00:00Z","2020-11-01T03:30:00Z",101.81888,101.81888,101.81888,0.00000,30.00000,0.04731,0.00000,1,102.13134,0.04813,1
"2020-11-01T03:30:00Z","2020-11-01T04:00:00Z",101.81888,101.81888,101.81888,0.00000,30.00000,0.04731,0.00000,1,102.13153,0.04814,1
"2020-11-01T04:00:00Z","2020-11-01T04:30:00Z",101.81055,101.80888,101.81888,0.00001,30.00000,0.04733,0.00069,1,102.12294,0.04815,1
"2020-11-01T04:30:00Z","2020-11-01T05:00:00Z",101.80488,101.79888,101.80888,0.00002,30.00000,0.04734,0.00091,0,102.11729,0.04817,0
"2020-11-01T05:00:00Z","2020-11-01T05:30:00Z",101.79321,101.77888,101.79888,0.00007,30.00000,0.04740,0.00149,0,102.10519,0.04823,0
"2020-11-01T05:30:00Z","2020-11-01T06:00:00Z",101.75821,101.73888,101.77888,0.00017,30.00000,0.04754,0.00235,0,102.07005,0.04836,0
"2020-11-01T06:00:00Z","2020-11-01T06:30:00Z",101.73154,101.71887,101.73888,0.00005,30.00000,0.04737,0.00126,0,102.04352,0.04820,0
"2020-11-01T06:30:00Z","2020-11-01T07:00:00Z",101.72520,101.71887,101.72887,0.00002,30.00000,0.04734,0.00090,0,102.03747,0.04817,0
"2020-11-01T07:00:00Z","2020-11-01T07:30:00Z",101.71287,101.69887,101.71887,0.00005,30.00000,0.04737,0.00123,0,102.02522,0.04820,0
"2020-11-01T07:30:00Z","2020-11-01T08:00:00Z",101.68087,101.66887,101.69887,0.00011,30.00000,0.04747,0.00194,0,101.99322,0.04829,0
"2020-11-01T08:00:00Z","2020-11-01T08:30:00Z",101.66253,101.65886,101.66887,0.00002,30.00000,0.04734,0.00090,0,101.97491,0.04817,0
"2020-11-01T08:30:00Z","2020-11-01T09:00:00Z",101.66253,101.65886,101.66887,0.00002,30.00000,0.04734,0.00090,0,101.97514,0.04817,0
"2020-11-01T09:00:00Z","2020-11-01T09:30:00Z",101.65653,101.64886,101.65886,0.00002,30.00000,0.04733,0.00079,0,101.96917,0.04816,0
"2020-11-01T09:30:00Z","2020-11-01T10:00:00Z",101.65186,101.64886,101.65886,0.00002,30.00000,0.04734,0.00085,0,101.96422,0.04817,0
